           1           2           0           3          -3        (-1.72068697807236027E-038,0.0000000000000000)
           1           2           1           3          -3         (2.72864882040306933E-037,0.0000000000000000)
           1           2           2           3          -3        (-2.94294021908356252E-036,0.0000000000000000)
           1           2           3           3          -3        (-2.44523970455580812E-035,0.0000000000000000)
           1           2           4           3          -3         (1.65475047088021290E-034,0.0000000000000000)
           1           2           5           3          -3         (9.38436913446369261E-034,0.0000000000000000)
           1           2           6           3          -3        (-4.52775392453637328E-033,0.0000000000000000)
           1           2           7           3          -3         (1.87364730933429713E-032,0.0000000000000000)
           1           2           0           4          -3        (-1.62469124311684030E-039,0.0000000000000000)
           1           2           1           4          -3         (2.57641970942115948E-038,0.0000000000000000)
           1           2           2           4          -3        (-2.77875596427065439E-037,0.0000000000000000)
           1           2           3           4          -3        (-2.30882175894886399E-036,0.0000000000000000)
           1           2           4           4          -3         (1.56243328033687946E-035,0.0000000000000000)
           1           2           5           4          -3         (8.86082276976350327E-035,0.0000000000000000)
           1           2           6           4          -3        (-4.27515419476418127E-034,0.0000000000000000)
           1           2           7           4          -3         (1.76911804119950067E-033,0.0000000000000000)
           1           2           0           2          -2         (2.74049021483689229E-038,0.0000000000000000)
           1           2           1           2          -2        (-4.34584296117476338E-037,0.0000000000000000)
           1           2           2           2          -2         (4.68713890209337143E-036,0.0000000000000000)
           1           2           3           2          -2         (3.89446515761569411E-035,0.0000000000000000)
           1           2           4           2          -2        (-2.63547497670041689E-034,0.0000000000000000)
           1           2           5           2          -2        (-1.49462232893899394E-033,0.0000000000000000)
           1           2           6           2          -2         (7.21122754080577726E-033,0.0000000000000000)
           1           2           7           2          -2        (-2.98410587324743685E-032,0.0000000000000000)
           1           2           0           3          -2         (9.78843224422954313E-039,0.0000000000000000)
           1           2           1           3          -2        (-1.55224014810258592E-037,0.0000000000000000)
           1           2           2           3          -2         (1.67414360080698420E-036,0.0000000000000000)
           1           2           3           3          -2         (1.39101785937603868E-035,0.0000000000000000)
           1           2           4           3          -2        (-9.41334075966764527E-035,0.0000000000000000)
           1           2           5           3          -2        (-5.33846438068841883E-034,0.0000000000000000)
           1           2           6           3          -2         (2.57569291066053024E-033,0.0000000000000000)
           1           2           7           3          -2        (-1.06585741455123041E-032,0.0000000000000000)
           1           2           0           4          -2        (-2.12513822106449099E-039,0.0000000000000000)
           1           2           1           4          -2         (3.37002370215952500E-038,0.0000000000000000)
           1           2           2           4          -2        (-3.63468476345927151E-037,0.0000000000000000)
           1           2           3           4          -2        (-3.01999865288540839E-036,0.0000000000000000)
           1           2           4           4          -2         (2.04370319343703568E-035,0.0000000000000000)
           1           2           5           4          -2         (1.15901856539696686E-034,0.0000000000000000)
           1           2           6           4          -2        (-5.59201240157369169E-034,0.0000000000000000)
           1           2           7           4          -2         (2.31405221321638511E-033,0.0000000000000000)
           1           2           0           1          -1         (4.33735955656438954E-038,0.0000000000000000)
           1           2           1           1          -1        (-6.87814296760819587E-037,0.0000000000000000)
           1           2           2           1          -1         (7.41831027159839203E-036,0.0000000000000000)
           1           2           3           1          -1         (6.16374967428841032E-035,0.0000000000000000)
           1           2           4           1          -1        (-4.17115248738744722E-034,0.0000000000000000)
           1           2           5           1          -1        (-2.36553095748378960E-033,0.0000000000000000)
           1           2           6           1          -1         (1.14131721833335682E-032,0.0000000000000000)
           1           2           7           1          -1        (-4.72292878735932136E-032,0.0000000000000000)
           1           2           0           2          -1         (4.02705136567929159E-041,0.0000000000000000)
           1           2           1           2          -1        (-6.38605923023453789E-040,0.0000000000000000)
           1           2           2           2          -1         (6.88758128549897516E-039,0.0000000000000000)
           1           2           3           2          -1         (5.72277585472062343E-038,0.0000000000000000)
           1           2           4           2          -1        (-3.87273526709770951E-037,0.0000000000000000)
           1           2           5           2          -1        (-2.19629351651845687E-036,0.0000000000000000)
           1           2           6           2          -1         (1.05966383529504476E-035,0.0000000000000000)
           1           2           7           2          -1        (-4.38503577466994106E-035,0.0000000000000000)
           1           2           0           3          -1         (3.21090560652005314E-040,0.0000000000000000)
           1           2           1           3          -1        (-5.09182315395432672E-039,0.0000000000000000)
           1           2           2           3          -1         (5.49170381918900283E-038,0.0000000000000000)
           1           2           3           3          -1         (4.56296466277639624E-037,0.0000000000000000)
           1           2           4           3          -1        (-3.08786411012028626E-036,0.0000000000000000)
           1           2           5           3          -1        (-1.75117983988346596E-035,0.0000000000000000)
           1           2           6           3          -1         (8.44906170994782699E-035,0.0000000000000000)
           1           2           7           3          -1        (-3.49633880354135512E-034,0.0000000000000000)
           1           2           0           4          -1         (3.33340297130807083E-039,0.0000000000000000)
           1           2           1           4          -1        (-5.28607829401807231E-038,0.0000000000000000)
           1           2           2           4          -1         (5.70121457051128498E-037,0.0000000000000000)
           1           2           3           4          -1         (4.73704363466393764E-036,0.0000000000000000)
           1           2           4           4          -1        (-3.20566739139555944E-035,0.0000000000000000)
           1           2           5           4          -1        (-1.81798806844678307E-034,0.0000000000000000)
           1           2           6           4          -1         (8.77139687679244226E-034,0.0000000000000000)
           1           2           7           4          -1        (-3.62972556177249716E-033,0.0000000000000000)
           1           2           0           0           0         (3.00863121099867363E-056,0.0000000000000000)
           1           2           1           0           0        (-4.77105836769699418E-055,0.0000000000000000)
           1           2           2           0           0         (5.14574812738876420E-054,0.0000000000000000)
           1           2           3           0           0         (4.27551587665377455E-053,0.0000000000000000)
           1           2           4           0           0        (-2.89334084383103753E-052,0.0000000000000000)
           1           2           5           0           0        (-1.64086241328506990E-051,0.0000000000000000)
           1           2           6           0           0         (7.91680412921042335E-051,0.0000000000000000)
           1           2           7           0           0        (-3.27608324181191922E-050,0.0000000000000000)
           1           2           0           1           0        (-3.11011346987503363E-055,0.0000000000000000)
           1           2           1           1           0         (4.93198795538608467E-054,0.0000000000000000)
           1           2           2           1           0        (-5.31931614116797594E-053,0.0000000000000000)
           1           2           3           1           0        (-4.41973063031450887E-052,0.0000000000000000)
           1           2           4           1           0         (2.99093431537632375E-051,0.0000000000000000)
           1           2           5           1           0         (1.69620931774055528E-050,0.0000000000000000)
           1           2           6           1           0        (-8.18384090096203064E-050,0.0000000000000000)
           1           2           7           1           0         (3.38658675795363377E-049,0.0000000000000000)
           1           2           0           2           0        (-3.40779737500965510E-055,0.0000000000000000)
           1           2           1           2           0         (5.40405222209942168E-054,0.0000000000000000)
           1           2           2           2           0        (-5.82845344975913535E-053,0.0000000000000000)
           1           2           3           2           0        (-4.84276428691561206E-052,0.0000000000000000)
           1           2           4           2           0         (3.27721101093080473E-051,0.0000000000000000)
           1           2           5           2           0         (1.85856166227554074E-050,0.0000000000000000)
           1           2           6           2           0        (-8.96715563911142008E-050,0.0000000000000000)
           1           2           7           2           0         (3.71073325000173795E-049,0.0000000000000000)
           1           2           0           3           0        (-6.10115953486504653E-041,0.0000000000000000)
           1           2           1           3           0         (9.67515996811382354E-040,0.0000000000000000)
           1           2           2           3           0        (-1.04349878897290208E-038,0.0000000000000000)
           1           2           3           3           0        (-8.67025654787856404E-038,0.0000000000000000)
           1           2           4           3           0         (5.86736387378452865E-037,0.0000000000000000)
           1           2           5           3           0         (3.32748105570998475E-036,0.0000000000000000)
           1           2           6           3           0        (-1.60543721084905156E-035,0.0000000000000000)
           1           2           7           3           0         (6.64352162362819932E-035,0.0000000000000000)
           1           2           0           4           0        (-1.15061103242352942E-039,0.0000000000000000)
           1           2           1           4           0         (1.82462788198841756E-038,0.0000000000000000)
           1           2           2           4           0        (-1.96792300226152235E-037,0.0000000000000000)
           1           2           3           4           0        (-1.63511424032154646E-036,0.0000000000000000)
           1           2           4           4           0         (1.10651976330742894E-035,0.0000000000000000)
           1           2           5           4           0         (6.27526028618244861E-035,0.0000000000000000)
           1           2           6           4           0        (-3.02767655248181942E-034,0.0000000000000000)
           1           2           7           4           0         (1.25289450810270718E-033,0.0000000000000000)
           1           2           0           1           1        (-1.39915345391091470E-055,0.0000000000000000)
           1           2           1           1           1         (2.21876405774504995E-054,0.0000000000000000)
           1           2           2           1           1        (-2.39301222398798902E-053,0.0000000000000000)
           1           2           3           1           1        (-1.98831375018721697E-052,0.0000000000000000)
           1           2           4           1           1         (1.34553807066435487E-051,0.0000000000000000)
           1           2           5           1           1         (7.63077343792607814E-051,0.0000000000000000)
           1           2           6           1           1        (-3.68168215526959086E-050,0.0000000000000000)
           1           2           7           1           1         (1.52353108826498648E-049,0.0000000000000000)
           1           2           0           2           1        (-9.05530148228589955E-084,0.0000000000000000)
           1           2           1           2           1        (-1.26109830212140517E-083,0.0000000000000000)
           1           2           2           2           1        (-8.76929204881351122E-084,0.0000000000000000)
           1           2           3           2           1         (1.50999985010810550E-085,0.0000000000000000)
           1           2           4           2           1        (-7.17192206063039507E-084,0.0000000000000000)
           1           2           5           2           1         (8.50016875485964201E-084,0.0000000000000000)
           1           2           6           2           1         (3.78041895864575326E-084,0.0000000000000000)
           1           2           7           2           1        (-3.01267739039883325E-084,0.0000000000000000)
           1           2           0           3           1         (3.48001726987522384E-066,0.0000000000000000)
           1           2           1           3           1         (4.84649117312983545E-066,0.0000000000000000)
           1           2           2           3           1         (3.37010179441831104E-066,0.0000000000000000)
           1           2           3           3           1        (-5.80303766380916882E-068,0.0000000000000000)
           1           2           4           3           1         (2.75622105768834414E-066,0.0000000000000000)
           1           2           5           3           1        (-3.26667578342162934E-066,0.0000000000000000)
           1           2           6           3           1        (-1.45284210461537066E-066,0.0000000000000000)
           1           2           7           3           1         (1.15779351661121739E-066,0.0000000000000000)
           1           2           0           4           1         (1.74000863493761192E-066,0.0000000000000000)
           1           2           1           4           1         (2.42324558656491772E-066,0.0000000000000000)
           1           2           2           4           1         (1.68505089720915552E-066,0.0000000000000000)
           1           2           3           4           1        (-2.90151883190458441E-068,0.0000000000000000)
           1           2           4           4           1         (1.37811052884417207E-066,0.0000000000000000)
           1           2           5           4           1        (-1.63333789171081467E-066,0.0000000000000000)
           1           2           6           4           1        (-7.26421052307685332E-067,0.0000000000000000)
           1           2           7           4           1         (5.78896758305608693E-067,0.0000000000000000)
           1           2           0           2           2        (-3.48001726987522384E-066,0.0000000000000000)
           1           2           1           2           2        (-4.84649117312983545E-066,0.0000000000000000)
           1           2           2           2           2        (-3.37010179441831104E-066,0.0000000000000000)
           1           2           3           2           2         (5.80303766380916882E-068,0.0000000000000000)
           1           2           4           2           2        (-2.75622105768834414E-066,0.0000000000000000)
           1           2           5           2           2         (3.26667578342162934E-066,0.0000000000000000)
           1           2           6           2           2         (1.45284210461537066E-066,0.0000000000000000)
           1           2           7           2           2        (-1.15779351661121739E-066,0.0000000000000000)
           1           2           0           3           2         (1.08750539683600745E-067,0.0000000000000000)
           1           2           1           3           2         (1.51452849160307358E-067,0.0000000000000000)
           1           2           2           3           2         (1.05315681075572220E-067,0.0000000000000000)
           1           2           3           3           2        (-1.81344926994036526E-069,0.0000000000000000)
           1           2           4           3           2         (8.61319080527607545E-068,0.0000000000000000)
           1           2           5           3           2        (-1.02083618231925917E-067,0.0000000000000000)
           1           2           6           3           2        (-4.54013157692303332E-068,0.0000000000000000)
           1           2           7           3           2         (3.61810473941005433E-068,0.0000000000000000)
           1           2           0           4           2        (-2.17501079367201490E-067,0.0000000000000000)
           1           2           1           4           2        (-3.02905698320614716E-067,0.0000000000000000)
           1           2           2           4           2        (-2.10631362151144440E-067,0.0000000000000000)
           1           2           3           4           2         (3.62689853988073052E-069,0.0000000000000000)
           1           2           4           4           2        (-1.72263816105521509E-067,0.0000000000000000)
           1           2           5           4           2         (2.04167236463851833E-067,0.0000000000000000)
           1           2           6           4           2         (9.08026315384606665E-068,0.0000000000000000)
           1           2           7           4           2        (-7.23620947882010866E-068,0.0000000000000000)
           1           2           0           3           3         (3.48001726987522384E-066,0.0000000000000000)
           1           2           1           3           3         (4.84649117312983545E-066,0.0000000000000000)
           1           2           2           3           3         (3.37010179441831104E-066,0.0000000000000000)
           1           2           3           3           3        (-5.80303766380916882E-068,0.0000000000000000)
           1           2           4           3           3         (2.75622105768834414E-066,0.0000000000000000)
           1           2           5           3           3        (-3.26667578342162934E-066,0.0000000000000000)
           1           2           6           3           3        (-1.45284210461537066E-066,0.0000000000000000)
           1           2           7           3           3         (1.15779351661121739E-066,0.0000000000000000)
           1           2           0           4           3        (-6.05486904468193518E-223,0.0000000000000000)
           1           2           1           4           3        (-8.43239188308977425E-223,0.0000000000000000)
           1           2           2           4           3        (-5.86362751963645077E-223,0.0000000000000000)
           1           2           3           4           3         (1.00966835480621992E-224,0.0000000000000000)
           1           2           4           4           3        (-4.79553871958113167E-223,0.0000000000000000)
           1           2           5           4           3         (5.68367698955727278E-223,0.0000000000000000)
           1           2           6           4           3         (2.52779454923842080E-223,0.0000000000000000)
           1           2           7           4           3        (-2.01444061342662623E-223,0.0000000000000000)
           1           2           0           4           4        (-1.08750539683600745E-067,0.0000000000000000)
           1           2           1           4           4        (-1.51452849160307358E-067,0.0000000000000000)
           1           2           2           4           4        (-1.05315681075572220E-067,0.0000000000000000)
           1           2           3           4           4         (1.81344926994036526E-069,0.0000000000000000)
           1           2           4           4           4        (-8.61319080527607545E-068,0.0000000000000000)
           1           2           5           4           4         (1.02083618231925917E-067,0.0000000000000000)
           1           2           6           4           4         (4.54013157692303332E-068,0.0000000000000000)
           1           2           7           4           4        (-3.61810473941005433E-068,0.0000000000000000)
           1           2           0           4          -4         (1.55124355519617936E-038,0.0000000000000000)
           1           2           1           4          -4        (-2.45994707403772555E-037,0.0000000000000000)
           1           2           2           4          -4         (2.65313628007768063E-036,0.0000000000000000)
           1           2           3           4          -4         (2.20444646873040559E-035,0.0000000000000000)
           1           2           4           4          -4        (-1.49180009852020050E-034,0.0000000000000000)
           1           2           5           4          -4        (-8.46025007740051957E-034,0.0000000000000000)
           1           2           6           4          -4         (4.08188658626315847E-033,0.0000000000000000)
           1           2           7           4          -4        (-1.68914122693689835E-032,0.0000000000000000)
           1           2           0           3          -3         (2.84978629549627648E-038,0.0000000000000000)
           1           2           1           3          -3        (-4.51916363214305639E-037,0.0000000000000000)
           1           2           2           3          -3         (4.87407111908558624E-036,0.0000000000000000)
           1           2           3           3          -3         (4.04978400374310462E-035,0.0000000000000000)
           1           2           4           3          -3        (-2.74058284538382329E-034,0.0000000000000000)
           1           2           5           3          -3        (-1.55423077480558682E-033,0.0000000000000000)
           1           2           6           3          -3         (7.49882532265006886E-033,0.0000000000000000)
           1           2           7           3          -3        (-3.10311782025342286E-032,0.0000000000000000)
           1           2           0           4          -3         (2.69079902274501537E-039,0.0000000000000000)
           1           2           1           4          -3        (-4.26704314783636035E-038,0.0000000000000000)
           1           2           2           4          -3         (4.60215063310256425E-037,0.0000000000000000)
           1           2           3           4          -3         (3.82384982930892217E-036,0.0000000000000000)
           1           2           4           4          -3        (-2.58768794479950175E-035,0.0000000000000000)
           1           2           5           4          -3        (-1.46752149681413386E-034,0.0000000000000000)
           1           2           6           4          -3         (7.08047192233707787E-034,0.0000000000000000)
           1           2           7           4          -3        (-2.92999738660981384E-033,0.0000000000000000)
           1           2           0           2          -2        (-4.53877524309095757E-038,0.0000000000000000)
           1           2           1           2          -2         (7.19754602142050943E-037,0.0000000000000000)
           1           2           2           2          -2        (-7.76279728881137241E-036,0.0000000000000000)
           1           2           3           2          -2        (-6.44997816331136807E-035,0.0000000000000000)
           1           2           4           2          -2         (4.36484995030186864E-034,0.0000000000000000)
           1           2           5           2          -2         (2.47538005705413864E-033,0.0000000000000000)
           1           2           6           2          -2        (-1.19431701880581131E-032,0.0000000000000000)
           1           2           7           2          -2         (4.94224930522654877E-032,0.0000000000000000)
           1           2           0           3          -2        (-1.62115134359005672E-038,0.0000000000000000)
           1           2           1           3          -2         (2.57080617088033521E-037,0.0000000000000000)
           1           2           2           3          -2        (-2.77270157272725016E-036,0.0000000000000000)
           1           2           3           3          -2        (-2.30379126648664544E-035,0.0000000000000000)
           1           2           4           3          -2         (1.55902902931187556E-034,0.0000000000000000)
           1           2           5           3          -2         (8.84151668778485865E-034,0.0000000000000000)
           1           2           6           3          -2        (-4.26583943026656445E-033,0.0000000000000000)
           1           2           7           3          -2         (1.76526346258747322E-032,0.0000000000000000)
           1           2           0           4          -2         (3.51963480609908035E-039,0.0000000000000000)
           1           2           1           4          -2        (-5.58140294213812993E-038,0.0000000000000000)
           1           2           2           4          -2         (6.01973221123532477E-037,0.0000000000000000)
           1           2           3           4          -2         (5.00169460400724353E-036,0.0000000000000000)
           1           2           4           4          -2        (-3.38476284585093044E-035,0.0000000000000000)
           1           2           5           4          -2        (-1.91955612263320768E-034,0.0000000000000000)
           1           2           6           4          -2         (9.26144063930945140E-034,0.0000000000000000)
           1           2           7           4          -2        (-3.83251246061883093E-033,0.0000000000000000)
           1           2           0           1          -1        (-7.18349588301307171E-038,0.0000000000000000)
           1           2           1           1          -1         (1.13915185140255248E-036,0.0000000000000000)
           1           2           2           1          -1        (-1.22861387440867429E-035,0.0000000000000000)
           1           2           3           1          -1        (-1.02083467676002081E-034,0.0000000000000000)
           1           2           4           1          -1         (6.90822523007556122E-034,0.0000000000000000)
           1           2           5           1          -1         (3.91777109382296786E-033,0.0000000000000000)
           1           2           6           1          -1        (-1.89023931085015370E-032,0.0000000000000000)
           1           2           7           1          -1         (7.82207217485866031E-032,0.0000000000000000)
           1           2           0           2          -1        (-6.66956624849275562E-041,0.0000000000000000)
           1           2           1           2          -1         (1.05765338544827198E-039,0.0000000000000000)
           1           2           2           2          -1        (-1.14071501712185210E-038,0.0000000000000000)
           1           2           3           2          -1        (-9.47800989419354371E-038,0.0000000000000000)
           1           2           4           2          -1         (6.41398931409594640E-037,0.0000000000000000)
           1           2           5           2          -1         (3.63748156638773246E-036,0.0000000000000000)
           1           2           6           2          -1        (-1.75500571233465156E-035,0.0000000000000000)
           1           2           7           2          -1         (7.26245680659168796E-035,0.0000000000000000)
           1           2           0           3          -1        (-5.31787298340802792E-040,0.0000000000000000)
           1           2           1           3          -1         (8.43303170660680670E-039,0.0000000000000000)
           1           2           2           3          -1        (-9.09531046744008038E-038,0.0000000000000000)
           1           2           3           3          -1        (-7.55714103060244335E-037,0.0000000000000000)
           1           2           4           3          -1         (5.11409276382955256E-036,0.0000000000000000)
           1           2           5           3          -1         (2.90028829894439958E-035,0.0000000000000000)
           1           2           6           3          -1        (-1.39932600046672143E-034,0.0000000000000000)
           1           2           7           3          -1         (5.79060487684180794E-034,0.0000000000000000)
           1           2           0           4          -1        (-5.52075201710559062E-039,0.0000000000000000)
           1           2           1           4          -1         (8.75475532225451704E-038,0.0000000000000000)
           1           2           2           4          -1        (-9.44230028922988569E-037,0.0000000000000000)
           1           2           3           4          -1        (-7.84544905800144831E-036,0.0000000000000000)
           1           2           4           4          -1         (5.30919749863661061E-035,0.0000000000000000)
           1           2           5           4          -1         (3.01093548615064614E-034,0.0000000000000000)
           1           2           6           4          -1        (-1.45271086085889789E-033,0.0000000000000000)
           1           2           7           4          -1         (6.01151882600972884E-033,0.0000000000000000)
           1           2           0           0           0        (-4.98286794900462357E-056,0.0000000000000000)
           1           2           1           0           0         (7.90178395288811962E-055,0.0000000000000000)
           1           2           2           0           0        (-8.52234176255354158E-054,0.0000000000000000)
           1           2           3           0           0        (-7.08107093662928958E-053,0.0000000000000000)
           1           2           4           0           0         (4.79192507993895971E-052,0.0000000000000000)
           1           2           5           0           0         (2.71758156931788770E-051,0.0000000000000000)
           1           2           6           0           0        (-1.31117397871092761E-050,0.0000000000000000)
           1           2           7           0           0         (5.42581959670529069E-050,0.0000000000000000)
           1           2           0           1           0         (5.15094195329704556E-055,0.0000000000000000)
           1           2           1           1           0        (-8.16831408845993464E-054,0.0000000000000000)
           1           2           2           1           0         (8.80980354572935821E-053,0.0000000000000000)
           1           2           3           1           0         (7.31991811442983850E-052,0.0000000000000000)
           1           2           4           1           0        (-4.95355850965854720E-051,0.0000000000000000)
           1           2           5           1           0        (-2.80924661463140600E-050,0.0000000000000000)
           1           2           6           1           0         (1.35540036864873201E-049,0.0000000000000000)
           1           2           7           1           0        (-5.60883452615957095E-049,0.0000000000000000)
           1           2           0           2           0         (5.64396335928770120E-055,0.0000000000000000)
           1           2           1           2           0        (-8.95014268077385603E-054,0.0000000000000000)
           1           2           2           2           0         (9.65303217652539280E-053,0.0000000000000000)
           1           2           3           2           0         (8.02054265130292912E-052,0.0000000000000000)
           1           2           4           2           0        (-5.42768739777570652E-051,0.0000000000000000)
           1           2           5           2           0        (-3.07813310729017461E-050,0.0000000000000000)
           1           2           6           2           0         (1.48513225098907155E-049,0.0000000000000000)
           1           2           7           2           0        (-6.14568303059047574E-049,0.0000000000000000)
           1           2           0           3           0         (1.01046855416858218E-040,0.0000000000000000)
           1           2           1           3           0        (-1.60239129110823529E-039,0.0000000000000000)
           1           2           2           3           0         (1.72823330802058454E-038,0.0000000000000000)
           1           2           3           3           0         (1.43596009055995342E-037,0.0000000000000000)
           1           2           4           3           0        (-9.71747527079729954E-037,0.0000000000000000)
           1           2           5           3           0        (-5.51094419375969928E-036,0.0000000000000000)
           1           2           6           3           0         (2.65891066769321143E-035,0.0000000000000000)
           1           2           7           3           0        (-1.10029407545459085E-034,0.0000000000000000)
           1           2           0           4           0         (1.90563164214839757E-039,0.0000000000000000)
           1           2           1           4           0        (-3.02193228561314841E-038,0.0000000000000000)
           1           2           2           4           0         (3.25925637486920836E-037,0.0000000000000000)
           1           2           3           4           0         (2.70806149696054220E-036,0.0000000000000000)
           1           2           4           4           0        (-1.83260807883947772E-035,0.0000000000000000)
           1           2           5           4           0        (-1.03930296399806546E-034,0.0000000000000000)
           1           2           6           4           0         (5.01441067225607690E-034,0.0000000000000000)
           1           2           7           4           0        (-2.07503261452792451E-033,0.0000000000000000)
           1           2           0           1           1         (2.31726536497559786E-055,0.0000000000000000)
           1           2           1           1           1        (-3.67469707464459656E-054,0.0000000000000000)
           1           2           2           1           1         (3.96328532021310615E-053,0.0000000000000000)
           1           2           3           1           1         (3.29302734816887422E-052,0.0000000000000000)
           1           2           4           1           1        (-2.22846804951326041E-051,0.0000000000000000)
           1           2           5           1           1        (-1.26380183290515114E-050,0.0000000000000000)
           1           2           6           1           1         (6.09756886880982308E-050,0.0000000000000000)
           1           2           7           1           1        (-2.52325848421542673E-049,0.0000000000000000)
           1           2           0           2           1         (1.86814031651225361E-084,0.0000000000000000)
           1           2           1           2           1         (2.60168983427753015E-084,0.0000000000000000)
           1           2           2           2           1         (1.80913557165446926E-084,0.0000000000000000)
           1           2           3           2           1        (-3.11518241930727240E-086,0.0000000000000000)
           1           2           4           2           1         (1.47959256514616652E-084,0.0000000000000000)
           1           2           5           2           1        (-1.75361449634501570E-084,0.0000000000000000)
           1           2           6           2           1        (-7.79913632226256758E-085,0.0000000000000000)
           1           2           7           2           1         (6.21525865776943885E-085,0.0000000000000000)
           1           2           0           3           1        (-7.17939714843339588E-067,0.0000000000000000)
           1           2           1           3           1        (-9.99848052751862719E-067,0.0000000000000000)
           1           2           2           3           1        (-6.95263768436546176E-067,0.0000000000000000)
           1           2           3           3           1         (1.19718693399751279E-068,0.0000000000000000)
           1           2           4           3           1        (-5.68618028804474185E-067,0.0000000000000000)
           1           2           5           3           1         (6.73926621208824332E-067,0.0000000000000000)
           1           2           6           3           1         (2.99726399443228969E-067,0.0000000000000000)
           1           2           7           3           1        (-2.38856845441209045E-067,0.0000000000000000)
           1           2           0           4           1        (-3.58969857421669794E-067,0.0000000000000000)
           1           2           1           4           1        (-4.99924026375931360E-067,0.0000000000000000)
           1           2           2           4           1        (-3.47631884218273088E-067,0.0000000000000000)
           1           2           3           4           1         (5.98593466998756396E-069,0.0000000000000000)
           1           2           4           4           1        (-2.84309014402237092E-067,0.0000000000000000)
           1           2           5           4           1         (3.36963310604412166E-067,0.0000000000000000)
           1           2           6           4           1         (1.49863199721614485E-067,0.0000000000000000)
           1           2           7           4           1        (-1.19428422720604522E-067,0.0000000000000000)
           1           2           0           2           2         (7.17939714843339588E-067,0.0000000000000000)
           1           2           1           2           2         (9.99848052751862719E-067,0.0000000000000000)
           1           2           2           2           2         (6.95263768436546176E-067,0.0000000000000000)
           1           2           3           2           2        (-1.19718693399751279E-068,0.0000000000000000)
           1           2           4           2           2         (5.68618028804474185E-067,0.0000000000000000)
           1           2           5           2           2        (-6.73926621208824332E-067,0.0000000000000000)
           1           2           6           2           2        (-2.99726399443228969E-067,0.0000000000000000)
           1           2           7           2           2         (2.38856845441209045E-067,0.0000000000000000)
           1           2           0           3           2        (-2.24356160888543621E-068,0.0000000000000000)
           1           2           1           3           2        (-3.12452516484957100E-068,0.0000000000000000)
           1           2           2           3           2        (-2.17269927636420680E-068,0.0000000000000000)
           1           2           3           3           2         (3.74120916874222747E-070,0.0000000000000000)
           1           2           4           3           2        (-1.77693134001398183E-068,0.0000000000000000)
           1           2           5           3           2         (2.10602069127757604E-068,0.0000000000000000)
           1           2           6           3           2         (9.36644998260090528E-069,0.0000000000000000)
           1           2           7           3           2        (-7.46427642003778265E-069,0.0000000000000000)
           1           2           0           4           2         (4.48712321777087243E-068,0.0000000000000000)
           1           2           1           4           2         (6.24905032969914200E-068,0.0000000000000000)
           1           2           2           4           2         (4.34539855272841360E-068,0.0000000000000000)
           1           2           3           4           2        (-7.48241833748445495E-070,0.0000000000000000)
           1           2           4           4           2         (3.55386268002796365E-068,0.0000000000000000)
           1           2           5           4           2        (-4.21204138255515208E-068,0.0000000000000000)
           1           2           6           4           2        (-1.87328999652018106E-068,0.0000000000000000)
           1           2           7           4           2         (1.49285528400755653E-068,0.0000000000000000)
           1           2           0           3           3        (-7.17939714843339588E-067,0.0000000000000000)
           1           2           1           3           3        (-9.99848052751862719E-067,0.0000000000000000)
           1           2           2           3           3        (-6.95263768436546176E-067,0.0000000000000000)
           1           2           3           3           3         (1.19718693399751279E-068,0.0000000000000000)
           1           2           4           3           3        (-5.68618028804474185E-067,0.0000000000000000)
           1           2           5           3           3         (6.73926621208824332E-067,0.0000000000000000)
           1           2           6           3           3         (2.99726399443228969E-067,0.0000000000000000)
           1           2           7           3           3        (-2.38856845441209045E-067,0.0000000000000000)
           1           2           0           4           3         (1.24914062725573043E-223,0.0000000000000000)
           1           2           1           4           3         (1.73963189102501967E-223,0.0000000000000000)
           1           2           2           4           3         (1.20968683283180705E-223,0.0000000000000000)
           1           2           3           4           3        (-2.08298107314252469E-225,0.0000000000000000)
           1           2           4           4           3         (9.89336383661026149E-224,0.0000000000000000)
           1           2           5           4           3        (-1.17256241009709303E-223,0.0000000000000000)
           1           2           6           4           3        (-5.21492842455879420E-224,0.0000000000000000)
           1           2           7           4           3         (4.15586132888417810E-224,0.0000000000000000)
           1           2           0           4           4         (2.24356160888543621E-068,0.0000000000000000)
           1           2           1           4           4         (3.12452516484957100E-068,0.0000000000000000)
           1           2           2           4           4         (2.17269927636420680E-068,0.0000000000000000)
           1           2           3           4           4        (-3.74120916874222747E-070,0.0000000000000000)
           1           2           4           4           4         (1.77693134001398183E-068,0.0000000000000000)
           1           2           5           4           4        (-2.10602069127757604E-068,0.0000000000000000)
           1           2           6           4           4        (-9.36644998260090528E-069,0.0000000000000000)
           1           2           7           4           4         (7.46427642003778265E-069,0.0000000000000000)
